,Unnamed: 0,alice_x,alice_y,bob_x,bob_y,eve_x,eve_y,alice_start_delay,bob_resp_delay,rotating_member,wifi_ch,wifi_bw,bob_eve_rx_timeout,failed_attempts_limit,req_num_packets,alice_hostname,alice_ip,alice_filename,alice_chan_spec,bob_hostname,bob_ip,bob_filename,bob_chan_spec,num_packets,failed_attempts_total,collect_duration,start_time,start_collect_time,end_time,total_duration,eve_hostname,eve_ip,eve_filename,eve_chan_spec,alice_z,bob_z,eve_z
0,0,0,0,0,380,5,0,0,0.003,bob,6,20,0.1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221022_T2254_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221022_T2254_bob.pcap,"chanspec: 0x1006, 6
",10,1,2.038594007,D20221022_T2254,D20221022_T2254,D20221022_T2254,22.85974765,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221022_T2254_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,0.2,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221022_T2323_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221022_T2323_bob.pcap,"chanspec: 0x1006, 6
",0,0,4.168906212,D20221022_T2323,D20221022_T2323,D20221022_T2323,24.33369184,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221022_T2323_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,0.2,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0531_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0531_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.784494877,D20221023_T0531,D20221023_T0532,D20221023_T0532,23.98378706,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0531_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,0.2,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0533_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0533_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.869118452,D20221023_T0533,D20221023_T0534,D20221023_T0534,24.07306194,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0533_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,0.2,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0537_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0537_bob.pcap,"chanspec: 0x1006, 6
",10,4,3.91652441,D20221023_T0537,D20221023_T0538,D20221023_T0538,17.34313726,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,0.5,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0539_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0539_bob.pcap,"chanspec: 0x1006, 6
",10,6,4.616541624,D20221023_T0539,D20221023_T0539,D20221023_T0539,18.06742001,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,0.5,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0545_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0545_bob.pcap,"chanspec: 0x1006, 6
",10,7,4.933170795,D20221023_T0545,D20221023_T0545,D20221023_T0545,18.40737152,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0551_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0551_bob.pcap,"chanspec: 0x1006, 6
",10,5,4.170820951,D20221023_T0551,D20221023_T0551,D20221023_T0551,17.6641624,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0554_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0554_bob.pcap,"chanspec: 0x1006, 6
",10,6,4.765919447,D20221023_T0554,D20221023_T0554,D20221023_T0554,24.98624301,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0554_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0600_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0600_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.867304325,D20221023_T0600,D20221023_T0601,D20221023_T0601,24.06800342,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0600_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0605_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0605_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.905300856,D20221023_T0605,D20221023_T0606,D20221023_T0606,24.11912966,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0605_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0608_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0608_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.99113965,D20221023_T0608,D20221023_T0608,D20221023_T0608,24.21881318,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0608_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0613_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0613_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.918020248,D20221023_T0613,D20221023_T0613,D20221023_T0613,24.09182405,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0613_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0617_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0617_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.862598181,D20221023_T0617,D20221023_T0617,D20221023_T0617,24.09746146,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0617_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0619_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0619_bob.pcap,"chanspec: 0x1006, 6
",300,78,108.3199153,D20221023_T0619,D20221023_T0619,D20221023_T0621,128.5778596,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0619_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0641_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0641_bob.pcap,"chanspec: 0x1006, 6
",300,67,106.8043182,D20221023_T0641,D20221023_T0642,D20221023_T0643,126.9913116,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0641_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0648_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0648_bob.pcap,"chanspec: 0x1006, 6
",300,44,99.20347738,D20221023_T0648,D20221023_T0648,D20221023_T0650,119.4410939,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0648_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0651_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0651_bob.pcap,"chanspec: 0x1006, 6
",0,0,3.913053751,D20221023_T0651,D20221023_T0651,D20221023_T0651,24.11433268,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0651_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0652_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0652_bob.pcap,"chanspec: 0x1006, 6
",300,69,106.8326769,D20221023_T0652,D20221023_T0652,D20221023_T0654,127.0220637,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0652_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0654_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0654_bob.pcap,"chanspec: 0x1006, 6
",300,67,105.9546013,D20221023_T0654,D20221023_T0655,D20221023_T0657,126.1913037,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0654_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0658_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0658_bob.pcap,"chanspec: 0x1006, 6
",300,56,101.3400106,D20221023_T0658,D20221023_T0658,D20221023_T0700,121.5555365,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0658_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0702_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0702_bob.pcap,"chanspec: 0x1006, 6
",300,75,110.974879,D20221023_T0702,D20221023_T0702,D20221023_T0704,131.3794608,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0702_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0705_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0705_bob.pcap,"chanspec: 0x1006, 6
",300,113,123.4105902,D20221023_T0705,D20221023_T0705,D20221023_T0707,143.816031,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0705_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0708_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0708_bob.pcap,"chanspec: 0x1006, 6
",300,103,118.3378518,D20221023_T0708,D20221023_T0708,D20221023_T0710,138.5857024,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0708_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0720_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0720_bob.pcap,"chanspec: 0x1006, 6
",300,121,125.1227715,D20221023_T0720,D20221023_T0720,D20221023_T0722,145.4237564,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0720_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,190,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0724_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0724_bob.pcap,"chanspec: 0x1006, 6
",300,76,107.8345683,D20221023_T0724,D20221023_T0724,D20221023_T0726,128.0437627,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221023_T0724_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,190,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0549_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0549_bob.pcap,"chanspec: 0x1006, 6
",50,3,14.6016109,D20221130_T0549,D20221130_T0549,D20221130_T0549,34.82784009,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0549_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,190,5,0,0.08,0.06,bob,6,20,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0552_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0552_bob.pcap,"chanspec: 0x1006, 6
",300,19,89.82141995,D20221130_T0552,D20221130_T0552,D20221130_T0554,110.0584533,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0552_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,36,40,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0629_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0629_bob.pcap,"chanspec: 0xd826, 36l
",300,124,125.5232425,D20221130_T0629,D20221130_T0629,D20221130_T0632,145.7961864,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0629_eve.pcap,"chanspec: 0xd826, 36l
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,36,40,1,10,300,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0959_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0959_bob.pcap,"chanspec: 0xd826, 36l
",300,78,107.2151849,D20221130_T0959,D20221130_T0959,D20221130_T1001,127.4275105,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221130_T0959_eve.pcap,"chanspec: 0xd826, 36l
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1641_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1641_bob.pcap,"nex_init_netlink: socket error (93: Protocol not supported)
nex_init_netlink: socket error (93: Protocol not supported)
nex_init_netlink: bind error (9: Bad file descriptor)
nex_init_netlink: connect error (9: Bad file descriptor)
ERR (__nex_driver_netlink): no valid answer received
chanspec: 0x6863, 85/160
",0,0,3.735113382,D20221210_T1641,D20221210_T1641,D20221210_T1641,24.08339024,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1641_eve.pcap,"chanspec: 0xd826, 36l
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1643_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1643_bob.pcap,"chanspec: 0xd826, 36l
",300,96,118.7344747,D20221210_T1643,D20221210_T1643,D20221210_T1645,139.0499928,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1643_eve.pcap,"chanspec: 0xd826, 36l
",0,180,0
0,0,0,0,0,290,5,0,0.08,0.06,bob,6,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1647_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1647_bob.pcap,"chanspec: 0xd826, 36l
",300,75,111.6286929,D20221210_T1647,D20221210_T1648,D20221210_T1650,131.7899084,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1647_eve.pcap,"chanspec: 0xd826, 36l
",0,180,0
0,0,0,0,0,150,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1730_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1730_bob.pcap,"chanspec: 0x1006, 6
",300,45,100.9155445,D20221210_T1730,D20221210_T1730,D20221210_T1732,121.1548178,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1730_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,150,5,0,0.08,0.06,bob,6,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1738_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1738_bob.pcap,"chanspec: 0x1006, 6
",300,42,102.2991018,D20221210_T1738,D20221210_T1738,D20221210_T1740,122.5578113,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1738_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,157,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1852_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1852_bob.pcap,"chanspec: 0x1006, 6
",300,16,90.55269122,D20221210_T1852,D20221210_T1852,D20221210_T1854,110.8077781,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1852_eve.pcap,"chanspec: 0x1006, 6
",0,180,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,157,80,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1902_alice.pcap,"chanspec: 0xe29b, 157/80
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1902_bob.pcap,"chanspec: 0xe29b, 157/80
",0,0,3.903577566,D20221210_T1902,D20221210_T1902,D20221210_T1902,24.16825342,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1902_eve.pcap,"chanspec: 0xe29b, 157/80
",0,180,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1904_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1904_bob.pcap,"chanspec: 0xd826, 36l
",300,8,87.75217938,D20221210_T1904,D20221210_T1904,D20221210_T1906,108.0346622,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T1904_eve.pcap,"chanspec: 0xd826, 36l
",0,180,0
